owner_phone,transaction_id,datetime,date,time,amount,currency,type,target_party,description,category,is_financial,medium
+919619183585,850413296160,2025-02-09T22:45:23,2025-02-09,22:45:23,3378.99,Rs,debit,nafisahamd95@okicici,"Ref:850413296160, to nafisahamd95@okicici, AvlBal:Rs8942.30",Financial - High Confidence,true,UPI
+919619183585,2541826607686,2025-03-08T07:39:08,2025-03-08,07:39:08,2362.18,Rs.,debit,yash.s17@ybl,"Ref:2541826607686, to yash.s17@ybl, AvlBal:Rs1787.84",Financial - High Confidence,true,
+919619183585,1265420211452,2024-10-04T20:10:38,2024-10-04,20:10:38,1599.47,Rs.,debit,mcdonalds@paytm,"Ref:1265420211452, to mcdonalds@paytm, AvlBal:Rs14294.90",Financial - High Confidence,true,UPI
+919619183585,3261362865963,2024-11-17T23:07:28,2024-11-17,23:07:28,1574.60,Rs,debit,mahanagargas@sbi,"Ref:3261362865963, to mahanagargas@sbi, AvlBal:Rs6746.05",Financial - High Confidence,true,
+919619183585,956786207747,2025-01-10T03:22:25,2025-01-10,03:22:25,3003.09,INR,debit,netflix@icici,"Ref:956786207747, to netflix@icici, AvlBal:Rs13340.22",Financial - High Confidence,true,UPI
+919619183585,1058212234703,2024-02-09T19:05:06,2024-02-09,19:05:06,1520.20,Rs,debit,bigbasket@icici,"Ref:1058212234703, to bigbasket@icici, AvlBal:Rs11105.34",Financial - High Confidence,true,UPI
+919619183585,2398172917248,2025-09-22T16:45:11,2025-09-22,16:45:11,1122.36,Rs.,debit,nafisahamd95@okicici,"Ref:2398172917248, to nafisahamd95@okicici, AvlBal:Rs1140.04",Financial - High Confidence,true,
mill-chat,7893b695-5d29-4c40-8407-cca9e59290af,2024-12-10T04:42:53,2024-12-10,04:42:53,1305.32,INR,debit,ola.cabs@icici,Transportation,Transportation,true,
+919619183585,3021153571794,2025-05-04T03:59:56,2025-05-04,03:59:56,2989.65,Rs.,debit,zomatopay@apl,"Ref:3021153571794, to zomatopay@apl, AvlBal:Rs10225.44",Financial - High Confidence,true,
mill-chat,1c643af9-e672-41e9-b180-0d9345167fcd,2024-07-22T18:54:30,2024-07-22,18:54:30,468.98,Rs,credit,some.friend35@okhdfc,From Friend,From Friend,true,
+919619183585,3966005549006,2025-09-08T02:06:04,2025-09-08,02:06:04,2891.37,INR,debit,uber.987@okaxis,"Ref:3966005549006, to uber.987@okaxis, AvlBal:Rs5750.27",Financial - High Confidence,true,
+919619183585,593127757938,2025-08-24T07:09:38,2025-08-24,07:09:38,45.59,INR,debit,bestbus@sbi,"Ref:593127757938, to bestbus@sbi, AvlBal:Rs1759.40",Financial - High Confidence,true,
+919619183585,759398757102,2025-04-12T10:52:48,2025-04-12,10:52:48,32.14,Rs,debit,yash.s17@ybl,"Ref:759398757102, to yash.s17@ybl, AvlBal:Rs5560.80",Financial - High Confidence,true,UPI
mill-chat,2e037090-b553-47d2-ba7b-64ea6cd89119,2024-01-13T12:09:30,2024-01-13,12:09:30,3814.97,Rs.,credit,,Pocket Money,Pocket Money,true,
+919619183585,1072816385406,2024-03-29T23:20:39,2024-03-29,23:20:39,2192.45,Rs.,debit,apollo.pharma@axis,"Ref:1072816385406, to apollo.pharma@axis, AvlBal:Rs9321.76",Financial - High Confidence,true,UPI
mill-chat,1279475b-c91e-46e6-a883-832f8f1c88e5,2025-05-14T14:37:16,2025-05-14,14:37:16,755.58,INR,debit,amazon@paytm,Shopping,Shopping,true,
+919619183585,4380455205157,2024-07-31T14:37:06,2024-07-31,14:37:06,2036.80,Rs,debit,spotify.india@okhdfc,"Ref:4380455205157, to spotify.india@okhdfc, AvlBal:Rs1596.49",Financial - High Confidence,true,
+919619183585,4832150515323,2025-02-21T23:23:35,2025-02-21,23:23:35,2756.41,Rs,debit,netmeds@kotak,"Ref:4832150515323, to netmeds@kotak, AvlBal:Rs2072.51",Financial - High Confidence,true,UPI
+919619183585,4569161747835,2024-10-24T09:14:41,2024-10-24,09:14:41,2973.86,Rs.,debit,starbucks@axis,"Ref:4569161747835, to starbucks@axis, AvlBal:Rs3541.50",Financial - High Confidence,true,UPI
+919619183585,4895040682592,2024-05-25T22:36:05,2024-05-25,22:36:05,2483.26,Rs.,debit,dmart@paytm,"Ref:4895040682592, to dmart@paytm, AvlBal:Rs11454.34",Financial - High Confidence,true,UPI
mill-chat,0f20bf04-93d0-46be-8d04-abe6c4329f15,2024-08-14T19:39:58,2024-08-14,19:39:58,611.74,Rs,debit,yash.s17@ybl,Personal,Personal,true,
+919619183585,5675878742399,2025-02-06T09:25:23,2025-02-06,09:25:23,1723.56,INR,debit,bookmyshow@apl,"Ref:5675878742399, to bookmyshow@apl, AvlBal:Rs4285.47",Financial - High Confidence,true,UPI
+919619183585,531488146368,2024-11-09T03:31:33,2024-11-09,03:31:33,847.98,INR,debit,flipkart@apl,"Ref:531488146368, to flipkart@apl, AvlBal:Rs9911.90",Financial - High Confidence,true,
mill-chat,924483cf-096f-4c85-bfc2-7d1000588c6d,2025-09-06T22:46:56,2025-09-06,22:46:56,620.13,INR,debit,flipkart@apl,Shopping,Shopping,true,
+919619183585,3927536042286,2024-04-13T11:05:16,2024-04-13,11:05:16,2441.86,INR,debit,ola.cabs@icici,"Ref:3927536042286, to ola.cabs@icici, AvlBal:Rs2354.42",Financial - High Confidence,true,UPI
+919619183585,521780076168,2024-06-23T06:42:38,2024-06-23,06:42:38,1524.34,INR,debit,aayushsingh66@okicici,"Ref:521780076168, to aayushsingh66@okicici, AvlBal:Rs11692.56",Financial - High Confidence,true,
+919619183585,3995085539587,2024-04-05T17:51:37,2024-04-05,17:51:37,2887.02,Rs.,debit,mumbaimetro@sbi,"Ref:3995085539587, to mumbaimetro@sbi, AvlBal:Rs5825.24",Financial - High Confidence,true,
+919619183585,3257542888421,2025-01-17T13:00:12,2025-01-17,13:00:12,55582.10,Rs,credit,company.payroll@icici,"Ref:3257542888421, AvlBal:Rs11541.78",Financial - High Confidence,true,UPI
+919619183585,3072975840225,2025-05-21T06:32:05,2025-05-21,06:32:05,493.34,INR,credit,gpay.rewards@okhdfc,"Ref:3072975840225, AvlBal:Rs8686.28",Financial - High Confidence,true,UPI
+919619183585,2976812533909,2024-05-16T05:46:44,2024-05-16,05:46:44,65282.39,Rs,credit,company.payroll@icici,"Ref:2976812533909, AvlBal:Rs11949.63",Financial - High Confidence,true,UPI
+919619183585,3412919287871,2024-07-03T05:18:52,2024-07-03,05:18:52,2944.26,INR,debit,nykaa@hdfc,"Ref:3412919287871, to nykaa@hdfc, AvlBal:Rs9415.05",Financial - High Confidence,true,UPI
+919619183585,1734161244856,2025-04-13T01:47:54,2025-04-13,01:47:54,254.62,Rs.,debit,zomatopay@apl,"Ref:1734161244856, to zomatopay@apl, AvlBal:Rs8660.96",Financial - High Confidence,true,
+919619183585,3097914078714,2025-04-18T18:41:26,2025-04-18,18:41:26,3823.63,INR,credit,gpay.rewards@okhdfc,"Ref:3097914078714, AvlBal:Rs12771.64",Financial - High Confidence,true,UPI
+919619183585,6951652045524,2024-05-27T14:10:50,2024-05-27,14:10:50,368.67,Rs,credit,amazon.refunds@paytm,"Ref:6951652045524, AvlBal:Rs2113.39",Financial - High Confidence,true,UPI
+919619183585,4983049561070,2024-02-06T06:49:34,2024-02-06,06:49:34,1642.18,INR,debit,bookmyshow@apl,"Ref:4983049561070, to bookmyshow@apl, AvlBal:Rs9292.47",Financial - High Confidence,true,UPI
+919619183585,2404863659425,2025-04-06T07:43:29,2025-04-06,07:43:29,70609.74,Rs,credit,company.payroll@icici,"Ref:2404863659425, AvlBal:Rs13715.49",Financial - High Confidence,true,UPI
+919619183585,4788099666904,2024-02-01T22:19:36,2024-02-01,22:19:36,1845.74,Rs,credit,gpay.rewards@okhdfc,"Ref:4788099666904, AvlBal:Rs6247.14",Financial - High Confidence,true,UPI
+919619183585,815229937693,2024-08-24T06:57:43,2024-08-24,06:57:43,3033.85,Rs,debit,nykaa@hdfc,"Ref:815229937693, to nykaa@hdfc, AvlBal:Rs12293.11",Financial - High Confidence,true,
mill-chat,daeee42f-1062-497f-94af-83e181c37c5d,2025-05-18T15:23:41,2025-05-18,15:23:41,77067.07,Rs.,credit,company.payroll@icici,Salary,Salary,true,
+919619183585,6563665917931,2024-07-21T15:47:19,2024-07-21,15:47:19,50060.65,Rs,credit,company.payroll@icici,"Ref:6563665917931, AvlBal:Rs11138.89",Financial - High Confidence,true,UPI
mill-chat,4ea6d70e-e788-44c1-a958-63d18a42eacc,2024-04-06T05:01:03,2024-04-06,05:01:03,371.10,Rs.,debit,nykaa@hdfc,Shopping,Shopping,true,
+919619183585,5309929302956,2024-12-17T20:25:00,2024-12-17,20:25:00,2201.54,Rs.,debit,bestbus@sbi,"Ref:5309929302956, to bestbus@sbi, AvlBal:Rs4465.11",Financial - High Confidence,true,UPI
+919619183585,5586823719159,2025-03-09T10:00:06,2025-03-09,10:00:06,503.22,INR,debit,dmart@paytm,"Ref:5586823719159, to dmart@paytm, AvlBal:Rs10143.16",Financial - High Confidence,true,UPI
+919619183585,4434126663346,2024-12-03T10:02:32,2024-12-03,10:02:32,1885.23,INR,debit,uber.987@okaxis,"Ref:4434126663346, to uber.987@okaxis, AvlBal:Rs515.60",Financial - High Confidence,true,
+919619183585,4392719583860,2025-09-21T15:18:16,2025-09-21,15:18:16,31408.85,Rs.,credit,company.payroll@icici,"Ref:4392719583860, AvlBal:Rs7359.17",Financial - High Confidence,true,UPI
+919619183585,1736475944251,2024-11-15T08:45:52,2024-11-15,08:45:52,2439.08,Rs.,debit,bookmyshow@apl,"Ref:1736475944251, to bookmyshow@apl, AvlBal:Rs13486.15",Financial - High Confidence,true,
+919619183585,7042342835311,2025-05-29T21:39:12,2025-05-29,21:39:12,2522.17,INR,credit,amazon.refunds@paytm,"Ref:7042342835311, AvlBal:Rs4082.13",Financial - High Confidence,true,UPI
+919619183585,1285464337863,2025-09-15T23:40:32,2025-09-15,23:40:32,3417.07,INR,debit,zepto.payments@ybl,"Ref:1285464337863, to zepto.payments@ybl, AvlBal:Rs1257.00",Financial - High Confidence,true,
+919619183585,5661128599001,2025-07-15T11:21:13,2025-07-15,11:21:13,1267.72,INR,debit,vi.recharge@kotak,"Ref:5661128599001, to vi.recharge@kotak, AvlBal:Rs5123.76",Financial - High Confidence,true,UPI
+919619183585,1490023220692,2024-11-26T23:03:41,2024-11-26,23:03:41,1698.80,Rs,debit,dmart@paytm,"Ref:1490023220692, to dmart@paytm, AvlBal:Rs4451.73",Financial - High Confidence,true,UPI
+919619183585,623648104557,2025-03-21T10:19:37,2025-03-21,10:19:37,1768.36,INR,debit,zomatopay@apl,"Ref:623648104557, to zomatopay@apl, AvlBal:Rs5151.68",Financial - High Confidence,true,
+919619183585,5662399189054,2025-01-04T18:51:51,2025-01-04,18:51:51,886.26,INR,debit,bookmyshow@apl,"Ref:5662399189054, to bookmyshow@apl, AvlBal:Rs1526.54",Financial - High Confidence,true,
+919619183585,3544550664266,2024-04-15T03:35:16,2024-04-15,03:35:16,3353.24,Rs,debit,amazon@paytm,"Ref:3544550664266, to amazon@paytm, AvlBal:Rs10432.37",Financial - High Confidence,true,
+919619183585,1686067809559,2024-03-09T23:47:42,2024-03-09,23:47:42,2835.18,Rs.,debit,mumbaimetro@sbi,"Ref:1686067809559, to mumbaimetro@sbi, AvlBal:Rs1143.47",Financial - High Confidence,true,
mill-chat,6e0824d2-d99f-4a20-8321-6b7beda963d0,2024-12-31T15:42:59,2024-12-31,15:42:59,344.19,INR,credit,gpay.rewards@okhdfc,Cashback,Cashback,true,
+919619183585,1512147919682,2024-07-06T15:48:22,2024-07-06,15:48:22,2897.83,Rs.,debit,yash.s17@ybl,"Ref:1512147919682, to yash.s17@ybl, AvlBal:Rs6802.89",Financial - High Confidence,true,
+919619183585,3604581219166,2024-02-09T05:27:40,2024-02-09,05:27:40,2780.51,INR,debit,swiggy@okhdfc,"Ref:3604581219166, to swiggy@okhdfc, AvlBal:Rs8335.08",Financial - High Confidence,true,
mill-chat,61ca41d8-9233-40b9-a9d9-d4d81a65cd9d,2025-05-31T10:29:32,2025-05-31,10:29:32,1289.47,Rs.,credit,,Pocket Money,Pocket Money,true,
+919619183585,1799355032535,2024-10-17T05:44:55,2024-10-17,05:44:55,1852.95,INR,debit,zepto.payments@ybl,"Ref:1799355032535, to zepto.payments@ybl, AvlBal:Rs11692.79",Financial - High Confidence,true,
+919619183585,2099956400103,2024-10-09T01:06:03,2024-10-09,01:06:03,863.57,Rs.,debit,netmeds@kotak,"Ref:2099956400103, to netmeds@kotak, AvlBal:Rs6871.92",Financial - High Confidence,true,
+919619183585,3252387269792,2024-07-13T12:46:15,2024-07-13,12:46:15,561.86,Rs.,debit,aayushsingh66@okicici,"Ref:3252387269792, to aayushsingh66@okicici, AvlBal:Rs13461.21",Financial - High Confidence,true,
+919619183585,1999505169720,2024-04-17T04:50:03,2024-04-17,04:50:03,2666.08,INR,debit,mahanagargas@sbi,"Ref:1999505169720, to mahanagargas@sbi, AvlBal:Rs5936.93",Financial - High Confidence,true,UPI
+919619183585,4613981057015,2025-09-02T05:44:19,2025-09-02,05:44:19,389.52,INR,debit,bookmyshow@apl,"Ref:4613981057015, to bookmyshow@apl, AvlBal:Rs3844.00",Financial - High Confidence,true,
+919619183585,2710356665684,2024-05-20T09:21:09,2024-05-20,09:21:09,2284.33,Rs.,debit,zomatopay@apl,"Ref:2710356665684, to zomatopay@apl, AvlBal:Rs14853.24",Financial - High Confidence,true,
+919619183585,3282831250765,2024-07-05T15:00:36,2024-07-05,15:00:36,3265.46,Rs,debit,netmeds@kotak,"Ref:3282831250765, to netmeds@kotak, AvlBal:Rs6771.01",Financial - High Confidence,true,
+919619183585,3902360938392,2025-09-05T13:27:00,2025-09-05,13:27:00,3498.71,INR,debit,nafisahamd95@okicici,"Ref:3902360938392, to nafisahamd95@okicici, AvlBal:Rs12808.59",Financial - High Confidence,true,UPI
+919619183585,1937301206313,2024-09-02T09:02:32,2024-09-02,09:02:32,2884.06,Rs,debit,aayushsingh66@okicici,"Ref:1937301206313, to aayushsingh66@okicici, AvlBal:Rs8662.79",Financial - High Confidence,true,UPI
+919619183585,5911616387694,2025-01-15T21:48:33,2025-01-15,21:48:33,2183.78,INR,debit,bookmyshow@apl,"Ref:5911616387694, to bookmyshow@apl, AvlBal:Rs9840.59",Financial - High Confidence,true,UPI
+919619183585,4910057654036,2024-10-22T06:21:02,2024-10-22,06:21:02,62473.12,INR,credit,company.payroll@icici,"Ref:4910057654036, AvlBal:Rs3820.35",Financial - High Confidence,true,UPI
+919619183585,2265219525356,2025-05-16T23:54:31,2025-05-16,23:54:31,733.78,Rs.,debit,netflix@icici,"Ref:2265219525356, to netflix@icici, AvlBal:Rs1541.12",Financial - High Confidence,true,
+919619183585,6257019662619,2025-10-04T01:28:45,2025-10-04,01:28:45,2127.69,INR,credit,amazon.refunds@paytm,"Ref:6257019662619, AvlBal:Rs14106.86",Financial - High Confidence,true,UPI
+919619183585,3345101664093,2024-02-21T02:07:04,2024-02-21,02:07:04,1997.74,Rs.,credit,amazon.refunds@paytm,"Ref:3345101664093, AvlBal:Rs11012.64",Financial - High Confidence,true,UPI
+919619183585,1485174145257,2024-04-06T03:27:58,2024-04-06,03:27:58,54233.39,Rs,credit,company.payroll@icici,"Ref:1485174145257, AvlBal:Rs2174.69",Financial - High Confidence,true,UPI
+919619183585,1108017224781,2024-08-23T07:55:09,2024-08-23,07:55:09,1688.85,INR,debit,nafisahamd95@okicici,"Ref:1108017224781, to nafisahamd95@okicici, AvlBal:Rs9573.27",Financial - High Confidence,true,UPI
+919619183585,5118717204090,2025-08-09T23:47:16,2025-08-09,23:47:16,3089.30,Rs,debit,netflix@icici,"Ref:5118717204090, to netflix@icici, AvlBal:Rs672.40",Financial - High Confidence,true,
+919619183585,4675250853016,2025-02-10T11:32:07,2025-02-10,11:32:07,2947.34,Rs.,debit,netmeds@kotak,"Ref:4675250853016, to netmeds@kotak, AvlBal:Rs11627.53",Financial - High Confidence,true,UPI
mill-chat,76968632-fced-4b98-a0c3-193b99bb39d6,2024-11-14T07:49:33,2024-11-14,07:49:33,4028.53,INR,credit,,Pocket Money,Pocket Money,true,
+919619183585,4928847483738,2025-03-19T04:52:05,2025-03-19,04:52:05,2286.41,Rs.,debit,swiggy@okhdfc,"Ref:4928847483738, to swiggy@okhdfc, AvlBal:Rs649.71",Financial - High Confidence,true,
+919619183585,5931452416824,2024-05-17T03:41:22,2024-05-17,03:41:22,3469.01,Rs,debit,bses@paytm,"Ref:5931452416824, to bses@paytm, AvlBal:Rs3007.50",Financial - High Confidence,true,
+919619183585,1790741543230,2025-07-23T03:19:38,2025-07-23,03:19:38,1568.18,Rs,debit,mahanagargas@sbi,"Ref:1790741543230, to mahanagargas@sbi, AvlBal:Rs3087.41",Financial - High Confidence,true,UPI
+919619183585,1582637234970,2024-11-23T01:48:23,2024-11-23,01:48:23,350.73,Rs.,debit,zomatopay@apl,"Ref:1582637234970, to zomatopay@apl, AvlBal:Rs11308.58",Financial - High Confidence,true,
mill-chat,4d9acb17-d82b-43bf-bdb6-fc35a5e870e5,2025-04-27T03:28:19,2025-04-27,03:28:19,2837.18,Rs,debit,bses@paytm,Bills & Utilities,Bills & Utilities,true,
+919619183585,793076749128,2024-10-03T21:20:15,2024-10-03,21:20:15,1472.30,Rs,debit,aayushsingh66@okicici,"Ref:793076749128, to aayushsingh66@okicici, AvlBal:Rs3876.14",Financial - High Confidence,true,
+919619183585,6086741780777,2024-10-25T12:34:43,2024-10-25,12:34:43,50041.95,Rs.,credit,company.payroll@icici,"Ref:6086741780777, AvlBal:Rs11413.96",Financial - High Confidence,true,UPI
+919619183585,2753537541750,2024-05-21T21:06:56,2024-05-21,21:06:56,2254.93,Rs.,debit,dmart@paytm,"Ref:2753537541750, to dmart@paytm, AvlBal:Rs11397.80",Financial - High Confidence,true,
+919619183585,1259424880211,2024-12-25T06:54:31,2024-12-25,06:54:31,2357.48,INR,debit,bookmyshow@apl,"Ref:1259424880211, to bookmyshow@apl, AvlBal:Rs12077.21",Financial - High Confidence,true,
mill-chat,dd36c32a-8376-4266-801f-be90f622233e,2025-05-17T18:01:05,2025-05-17,18:01:05,1429.92,Rs.,credit,,Pocket Money,Pocket Money,true,
+919619183585,2147460160353,2025-05-20T23:59:58,2025-05-20,23:59:58,588.91,Rs.,debit,mumbaimetro@sbi,"Ref:2147460160353, to mumbaimetro@sbi, AvlBal:Rs8079.68",Financial - High Confidence,true,
+919619183585,2449002089889,2025-05-04T17:06:31,2025-05-04,17:06:31,809.73,Rs.,credit,gpay.rewards@okhdfc,"Ref:2449002089889, AvlBal:Rs13139.90",Financial - High Confidence,true,UPI
+919619183585,5081950387856,2025-06-28T17:53:06,2025-06-28,17:53:06,555.59,INR,debit,swiggy@okhdfc,"Ref:5081950387856, to swiggy@okhdfc, AvlBal:Rs5344.18",Financial - High Confidence,true,UPI
mill-chat,18033b25-74e9-4c57-8e84-451f2f211590,2025-01-13T11:09:38,2025-01-13,11:09:38,690.93,Rs,credit,,Pocket Money,Pocket Money,true,
+919619183585,2097690672834,2024-06-14T19:41:39,2024-06-14,19:41:39,1319.19,Rs,debit,yash.s17@ybl,"Ref:2097690672834, to yash.s17@ybl, AvlBal:Rs7414.74",Financial - High Confidence,true,UPI
mill-chat,5fe35d03-05e0-4428-8ec9-0af76686c581,2024-03-31T17:06:04,2024-03-31,17:06:04,2325.74,Rs,debit,ola.cabs@icici,Transportation,Transportation,true,
+919619183585,1731859182379,2025-02-18T07:22:28,2025-02-18,07:22:28,752.93,Rs,debit,nafisahamd95@okicici,"Ref:1731859182379, to nafisahamd95@okicici, AvlBal:Rs12061.76",Financial - High Confidence,true,
+919619183585,3585217755782,2024-10-16T04:03:38,2024-10-16,04:03:38,567.99,INR,debit,aayushsingh66@okicici,"Ref:3585217755782, to aayushsingh66@okicici, AvlBal:Rs3122.80",Financial - High Confidence,true,UPI
+919619183585,2935263229336,2024-11-08T05:08:19,2024-11-08,05:08:19,1082.68,Rs.,debit,swiggy@okhdfc,"Ref:2935263229336, to swiggy@okhdfc, AvlBal:Rs5345.04",Financial - High Confidence,true,
+919619183585,4519243270543,2024-03-15T08:33:00,2024-03-15,08:33:00,2003.27,Rs,debit,mumbaimetro@sbi,"Ref:4519243270543, to mumbaimetro@sbi, AvlBal:Rs9721.50",Financial - High Confidence,true,
+919619183585,2655320683037,2024-07-25T09:31:01,2024-07-25,09:31:01,688.18,Rs,debit,nafisahamd95@okicici,"Ref:2655320683037, to nafisahamd95@okicici, AvlBal:Rs7321.70",Financial - High Confidence,true,UPI
+919619183585,3350649125229,2024-11-11T14:11:12,2024-11-11,14:11:12,1886.88,Rs.,debit,bestbus@sbi,"Ref:3350649125229, to bestbus@sbi, AvlBal:Rs12246.85",Financial - High Confidence,true,UPI
+919619183585,4160481075181,2024-04-20T22:46:21,2024-04-20,22:46:21,317.10,Rs,debit,dmart@paytm,"Ref:4160481075181, to dmart@paytm, AvlBal:Rs7359.91",Financial - High Confidence,true,UPI
+919619183585,3047048676915,2025-01-19T21:22:29,2025-01-19,21:22:29,448.10,Rs,debit,zomatopay@apl,"Ref:3047048676915, to zomatopay@apl, AvlBal:Rs2196.32",Financial - High Confidence,true,
+919619183585,4305970767476,2024-12-24T16:58:45,2024-12-24,16:58:45,296.73,INR,debit,mumbaimetro@sbi,"Ref:4305970767476, to mumbaimetro@sbi, AvlBal:Rs7135.53",Financial - High Confidence,true,UPI
+919619183585,4700456237156,2024-11-11T15:27:12,2024-11-11,15:27:12,818.18,INR,debit,zepto.payments@ybl,"Ref:4700456237156, to zepto.payments@ybl, AvlBal:Rs9110.20",Financial - High Confidence,true,
+919619183585,1602652735970,2025-01-10T09:31:39,2025-01-10,09:31:39,2134.67,Rs,debit,amazon@paytm,"Ref:1602652735970, to amazon@paytm, AvlBal:Rs10986.63",Financial - High Confidence,true,UPI
+919619183585,1524928687274,2024-06-05T02:17:03,2024-06-05,02:17:03,2092.40,Rs.,debit,mumbaimetro@sbi,"Ref:1524928687274, to mumbaimetro@sbi, AvlBal:Rs10687.68",Financial - High Confidence,true,UPI
+919619183585,603792543155,2024-02-09T00:58:08,2024-02-09,00:58:08,1967.19,Rs.,debit,ola.cabs@icici,"Ref:603792543155, to ola.cabs@icici, AvlBal:Rs11742.46",Financial - High Confidence,true,UPI
+919619183585,5159669380099,2024-11-17T04:33:00,2024-11-17,04:33:00,169.56,Rs.,debit,netflix@icici,"Ref:5159669380099, to netflix@icici, AvlBal:Rs367.98",Financial - High Confidence,true,
+919619183585,5232728945658,2024-11-06T07:50:55,2024-11-06,07:50:55,1471.98,INR,credit,gpay.rewards@okhdfc,"Ref:5232728945658, AvlBal:Rs3165.03",Financial - High Confidence,true,UPI
mill-chat,bddab378-c12e-483a-b6b9-8a1009ab3082,2025-02-15T08:25:37,2025-02-15,08:25:37,4194.03,Rs,credit,gpay.rewards@okhdfc,Cashback,Cashback,true,
+919619183585,2226296452197,2025-01-20T16:57:19,2025-01-20,16:57:19,1025.65,Rs,debit,mcdonalds@paytm,"Ref:2226296452197, to mcdonalds@paytm, AvlBal:Rs14272.65",Financial - High Confidence,true,UPI
+919619183585,5987276758377,2025-03-21T00:43:04,2025-03-21,00:43:04,1102.66,Rs.,debit,bses@paytm,"Ref:5987276758377, to bses@paytm, AvlBal:Rs2159.13",Financial - High Confidence,true,UPI
mill-chat,8d52a9e7-fcfe-494d-beac-31870a6aa83f,2025-05-26T03:05:42,2025-05-26,03:05:42,4707.06,Rs.,credit,,Pocket Money,Pocket Money,true,
+919619183585,892239461491,2024-03-09T01:05:44,2024-03-09,01:05:44,2910.87,Rs,debit,flipkart@apl,"Ref:892239461491, to flipkart@apl, AvlBal:Rs10511.68",Financial - High Confidence,true,
